13.2121 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
24.9858 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.0869 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.1880 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.2891 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.3312 	DATA 	Keypress: return
25.3905 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.4916 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.5928 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.6943 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.7958 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.8969 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.9980 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.0991 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.2001 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.2642 	DATA 	Keypress: space
26.3012 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.3182 	WARNING 	Monitor specification not found. Creating a temporary one...
27.4069 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

27.4073 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x171b52b60>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x171b52bc0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x17d0032e0>, multiSample=False, name='window1', numSamples=2, pos=(116, 131), screen=0, size=array([2560, 1440]), stencilBits=0, stereo=False, title='PsychoPy', units='pix', useFBO=False, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
27.4074 	EXP 	window1: backgroundImage = None
27.4074 	EXP 	window1: backgroundFit = 'cover'
27.4152 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed ShapeStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([64., 64.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
27.4157 	EXP 	Created slider_shape = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1, name='slider_shape', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1408.,  720.]), units='pix', vertices=ndarray(...), win=Window(...))
27.7322 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
28.0296 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
28.2239 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
28.3749 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
28.5279 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
28.6940 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
28.8400 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
28.9902 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
29.1428 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
29.2940 	WARNING 	Font b'Helvetica Bold' was requested. No similar font found.
29.3243 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-3, fillColor=None, flip=False, font='Helvetica Bold', granularity=0.1, labelColor=None, labelHeight=36.0, labelWrapWidth=None, labels=list(...), lineColor=None, markerColor=None, name='slider', opacity=None, ori=0, pos=array([0., 0.]), readOnly=False, self=UNKNOWN, size=array([1280.,   72.]), startValue=None, style=['rating'], styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='pix', win=Window(...))
29.3446 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=64.0, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=2560.0)
29.3524 	WARNING 	t of last frame was 1945.77ms (=1/0)
29.3524 	EXP 	slider: autoLog = True
29.3524 	EXP 	slider: styleTweaks = []
29.3524 	EXP 	slider: styleTweaks = []
29.3524 	EXP 	slider: styleTweaks = []
29.3524 	EXP 	slider: styleTweaks = []
29.3524 	EXP 	slider: contrast = 1.0
29.3524 	EXP 	slider: markerPos = None
29.3524 	EXP 	slider: autoLog = True
29.3524 	EXP 	unnamed TextStim: autoDraw = True
30.1585 	DATA 	Keypress: return
30.1606 	WARNING 	t of last frame was 808.19ms (=1/1)
30.1606 	EXP 	unnamed TextStim: autoDraw = False
30.1685 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=64.0, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=2560.0)
30.1702 	EXP 	unnamed TextStim: autoDraw = True
30.6145 	DATA 	Keypress: return
31.1706 	DATA 	Keypress: return
31.1723 	WARNING 	t of last frame was 1002.09ms (=1/0)
31.1723 	EXP 	unnamed TextStim: autoDraw = False
31.4938 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
12.7484 	WARNING 	Font Manager failed to load file /System/Library/PrivateFrameworks/FontServices.framework/Resources/Reserved/PingFangUI.ttc
12.9564 	WARNING 	keyboard.Keyboard already using '' backend. Can not switch to 'psychotoolbox'
20.8781 	WARNING 	Monitor specification not found. Creating a temporary one...
22.0776 	WARNING 	Couldn't measure a consistent frame rate!
  - Is your graphics card set to sync to vertical blank?
  - Are you running other processes on your computer?

22.0779 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x1721dab60>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x1721dabc0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x172d69e70>, multiSample=False, name='window1', numSamples=2, pos=(356, 191), screen=0, size=array([1600, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='norm', useFBO=False, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
22.0780 	EXP 	window1: backgroundImage = None
22.0780 	EXP 	window1: backgroundFit = 'cover'
22.1020 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.06, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Hello World', units='norm', win=Window(...), wrapWidth=1)
22.1158 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1.6)
22.1199 	WARNING 	t of last frame was 42.48ms (=1/23)
25.1323 	WARNING 	t of last frame was 3012.34ms (=1/0)
25.1323 	EXP 	unnamed TextStim: height = 0.06
25.1323 	EXP 	unnamed TextStim: height = 0.06
25.1323 	EXP 	unnamed TextStim: height = 0.06
25.1323 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.2339 	WARNING 	t of last frame was 101.61ms (=1/9)
25.2339 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.3351 	WARNING 	t of last frame was 101.18ms (=1/9)
25.3351 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.4366 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
25.4366 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.5380 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.6356 	DATA 	Keypress: right
25.6393 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.7330 	EXP 	Sound  reached end of file
25.7330 	EXP 	Sound  started
25.8379 	EXP 	unnamed TextStim: height = 0.06
25.8379 	EXP 	unnamed TextStim: height = 0.06
25.8379 	EXP 	unnamed TextStim: height = 0.06
25.8379 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
25.9391 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.0403 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.1414 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.2425 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.3436 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.4446 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.4615 	DATA 	Keypress: left
26.5456 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0019.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.5465 	EXP 	Sound  reached end of file
26.5465 	EXP 	Sound  started
26.6509 	EXP 	unnamed TextStim: height = 0.06
26.6509 	EXP 	unnamed TextStim: height = 0.06
26.6509 	EXP 	unnamed TextStim: height = 0.06
26.6509 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.7521 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.8255 	DATA 	Keypress: left
26.8532 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0016.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
26.8540 	EXP 	Sound  reached end of file
26.8540 	EXP 	Sound  started
26.9589 	EXP 	unnamed TextStim: height = 0.06
26.9589 	EXP 	unnamed TextStim: height = 0.06
26.9589 	EXP 	unnamed TextStim: height = 0.06
26.9589 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
27.0600 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
27.1610 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
27.2624 	EXP 	unnamed TextStim: text = 'Volume: 0.50\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
27.2631 	DATA 	Keypress: down
27.2639 	EXP 	Sound  reached end of file
27.2639 	EXP 	Sound  started
27.3680 	EXP 	unnamed TextStim: height = 0.06
27.3680 	EXP 	unnamed TextStim: height = 0.06
27.3680 	EXP 	unnamed TextStim: height = 0.06
27.3680 	EXP 	unnamed TextStim: text = 'Volume: 0.45\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
27.4659 	DATA 	Keypress: down
27.4691 	EXP 	unnamed TextStim: text = 'Volume: 0.45\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
27.4700 	EXP 	Sound  reached end of file
27.4700 	EXP 	Sound  started
27.5738 	EXP 	unnamed TextStim: height = 0.06
27.5738 	EXP 	unnamed TextStim: height = 0.06
27.5738 	EXP 	unnamed TextStim: height = 0.06
27.5738 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
27.6592 	DATA 	Keypress: down
27.6750 	EXP 	unnamed TextStim: text = 'Volume: 0.40\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
27.6760 	EXP 	Sound  reached end of file
27.6760 	EXP 	Sound  started
27.7809 	EXP 	unnamed TextStim: height = 0.06
27.7809 	EXP 	unnamed TextStim: height = 0.06
27.7809 	EXP 	unnamed TextStim: height = 0.06
27.7809 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
27.8348 	DATA 	Keypress: down
27.8820 	EXP 	unnamed TextStim: text = 'Volume: 0.35\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
27.8830 	EXP 	Sound  reached end of file
27.8830 	EXP 	Sound  started
27.9875 	EXP 	unnamed TextStim: height = 0.06
27.9875 	EXP 	unnamed TextStim: height = 0.06
27.9875 	EXP 	unnamed TextStim: height = 0.06
27.9875 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
28.0889 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
28.1901 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
28.2912 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
28.3922 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
28.4768 	DATA 	Keypress: down
28.4933 	EXP 	unnamed TextStim: text = 'Volume: 0.30\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
28.4943 	EXP 	Sound  reached end of file
28.4943 	EXP 	Sound  started
28.5984 	EXP 	unnamed TextStim: height = 0.06
28.5984 	EXP 	unnamed TextStim: height = 0.06
28.5984 	EXP 	unnamed TextStim: height = 0.06
28.5984 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
28.6995 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
28.8011 	EXP 	unnamed TextStim: text = 'Volume: 0.25\nPhrase: UvA0042.wav\n\nUse UP/DOWN to change volume\nLEFT/RIGHT to change phrase\nPress SPACE only to finally confirm'
